,apparentTemperature,humidity,precipType,wr,month,week_day,time
3741,27.93,0.58,rain,23.0,July,Thursday,14
3742,24.27,0.69,rain,38.0,July,Thursday,15
3743,24.39,0.74,rain,74.0,July,Thursday,17
3744,23.29,0.73,rain,69.0,July,Thursday,18
3745,23.29,0.73,rain,82.0,July,Thursday,18
3746,24.4,0.74,rain,66.0,July,Thursday,19
3747,15.01,0.94,rain,11.0,July,Friday,6
3748,15.01,0.94,rain,17.0,July,Friday,6
3749,15.02,0.94,NoPrecip,22.0,July,Friday,7
3750,17.07,0.88,NoPrecip,24.0,July,Friday,8
3751,17.07,0.88,NoPrecip,31.0,July,Friday,8
3752,19.02,0.78,rain,24.0,July,Friday,9
3753,19.02,0.78,rain,29.0,July,Friday,9
3754,20.02,0.73,NoPrecip,26.0,July,Friday,10
3755,21.02,0.68,NoPrecip,32.0,July,Friday,11
3756,21.02,0.68,NoPrecip,24.0,July,Friday,11
3757,22.02,0.64,NoPrecip,29.0,July,Friday,12
3758,23.01,0.61,rain,60.0,July,Friday,18
3759,17.22,0.94,rain,20.0,July,Saturday,9
3760,17.07,0.88,rain,27.0,July,Saturday,10
3761,18.03,0.83,rain,23.0,July,Saturday,11
3762,20.02,0.73,rain,33.0,July,Saturday,12
3763,19.02,0.73,rain,41.0,July,Saturday,13
3764,21.02,0.64,rain,37.0,July,Saturday,14
3765,21.02,0.6,rain,66.0,July,Saturday,15
3766,14.07,1.0,rain,15.0,July,Monday,6
3767,17.21,0.94,rain,19.0,July,Monday,8
3768,19.28,0.88,rain,26.0,July,Monday,9
3769,19.28,0.88,rain,25.0,July,Monday,9
3770,22.19,0.73,rain,24.0,July,Monday,10
3771,22.19,0.73,rain,29.0,July,Monday,10
3772,23.06,0.65,rain,33.0,July,Monday,11
3773,23.06,0.65,rain,46.0,July,Monday,11
3774,27.29,0.48,rain,46.0,July,Monday,12
3775,24.16,0.65,rain,98.0,July,Monday,17
3776,17.21,0.94,NoPrecip,17.0,July,Tuesday,7
3777,19.42,0.94,rain,25.0,July,Tuesday,8
3778,19.42,0.94,rain,27.0,July,Tuesday,8
3779,19.42,0.94,rain,19.0,July,Tuesday,8
3780,21.48,0.88,rain,28.0,July,Tuesday,9
3781,23.41,0.78,NoPrecip,30.0,July,Tuesday,10
3782,23.41,0.78,NoPrecip,31.0,July,Tuesday,10
3783,23.17,0.69,rain,32.0,July,Tuesday,11
3784,24.28,0.69,NoPrecip,32.0,July,Tuesday,12
3785,24.27,0.69,rain,37.0,July,Tuesday,13
3786,24.17,0.65,rain,85.0,July,Tuesday,18
3787,24.17,0.65,rain,74.0,July,Tuesday,18
3788,21.63,0.94,rain,13.0,August,Wednesday,6
3789,22.59,0.88,rain,21.0,August,Wednesday,8
3790,22.59,0.88,rain,26.0,August,Wednesday,8
3791,22.59,0.88,rain,32.0,August,Wednesday,8
3792,22.45,0.83,rain,21.0,August,Wednesday,9
3793,22.45,0.83,rain,23.0,August,Wednesday,11
3794,22.45,0.83,rain,37.0,August,Wednesday,11
3795,23.41,0.78,rain,39.0,August,Wednesday,13
3796,23.41,0.78,rain,43.0,August,Wednesday,14
3797,23.41,0.78,rain,35.0,August,Wednesday,14
3798,23.41,0.78,rain,37.0,August,Wednesday,14
3799,23.41,0.78,rain,41.0,August,Wednesday,15
3800,22.45,0.83,rain,51.0,August,Wednesday,16
3801,22.45,0.83,rain,77.0,August,Wednesday,17
3802,22.46,0.83,rain,72.0,August,Wednesday,18
3803,21.35,0.83,rain,76.0,August,Wednesday,19
3804,21.35,0.83,rain,66.0,August,Wednesday,19
3805,17.22,0.94,rain,11.0,August,Thursday,7
3806,19.27,0.88,NoPrecip,19.0,August,Thursday,8
3807,19.27,0.88,NoPrecip,25.0,August,Thursday,8
3808,21.21,0.78,NoPrecip,21.0,August,Thursday,9
3809,22.32,0.78,NoPrecip,23.0,August,Thursday,10
3810,23.29,0.73,rain,24.0,August,Thursday,11
3811,23.29,0.73,rain,24.0,August,Thursday,11
3812,25.5,0.74,rain,30.0,August,Thursday,12
3813,25.27,0.65,NoPrecip,31.0,August,Thursday,13
3814,25.38,0.69,rain,33.0,August,Thursday,14
3815,25.38,0.69,rain,26.0,August,Thursday,14
3816,25.38,0.69,NoPrecip,31.0,August,Thursday,15
3817,25.38,0.69,NoPrecip,34.0,August,Thursday,15
3818,25.27,0.65,rain,34.0,August,Thursday,16
3819,25.27,0.65,rain,41.0,August,Thursday,16
3820,25.38,0.69,NoPrecip,56.0,August,Thursday,17
3821,25.38,0.69,NoPrecip,58.0,August,Thursday,17
3822,24.06,0.61,NoPrecip,63.0,August,Thursday,18
3823,16.28,1.0,rain,11.0,August,Friday,6
3824,17.37,1.0,NoPrecip,23.0,August,Friday,7
3825,17.37,1.0,NoPrecip,33.0,August,Friday,7
3826,18.47,1.0,NoPrecip,31.0,August,Friday,8
3827,21.78,1.0,NoPrecip,17.0,August,Friday,9
3828,21.78,1.0,NoPrecip,22.0,August,Friday,9
3829,26.39,0.65,rain,40.0,August,Friday,12
3830,29.27,0.58,rain,22.0,August,Friday,14
3831,28.2,0.62,rain,39.0,August,Friday,16
3832,28.21,0.62,rain,57.0,August,Friday,17
3833,28.21,0.62,rain,53.0,August,Friday,17
3834,26.39,0.65,rain,48.0,August,Friday,18
3835,25.62,0.78,rain,31.0,August,Saturday,10
3836,28.21,0.62,NoPrecip,33.0,August,Saturday,12
3837,28.21,0.62,NoPrecip,32.0,August,Saturday,13
3838,28.99,0.55,rain,37.0,August,Saturday,14
3839,29.56,0.53,rain,38.0,August,Saturday,15
3840,29.56,0.53,rain,35.0,August,Saturday,15
3841,25.74,0.83,rain,13.0,August,Sunday,9
3842,29.63,0.79,NoPrecip,18.0,August,Sunday,10
3843,29.63,0.79,NoPrecip,19.0,August,Sunday,10
3844,28.85,0.7,rain,14.0,August,Sunday,11
3845,32.04,0.66,NoPrecip,24.0,August,Sunday,12
3846,32.04,0.66,NoPrecip,34.0,August,Sunday,12
3847,32.04,0.66,rain,37.0,August,Sunday,13
3848,33.32,0.62,rain,39.0,August,Sunday,14
3849,33.32,0.62,rain,43.0,August,Sunday,14
3850,33.32,0.62,rain,46.0,August,Sunday,15
3851,21.63,0.94,rain,19.0,August,Tuesday,7
3852,21.78,1.0,rain,23.0,August,Tuesday,8
3853,22.59,0.88,rain,20.0,August,Tuesday,9
3854,23.54,0.83,rain,24.0,August,Tuesday,10
3855,23.54,0.83,rain,30.0,August,Tuesday,10
3856,24.52,0.78,rain,29.0,August,Tuesday,11
3857,24.52,0.78,rain,32.0,August,Tuesday,12
3858,24.52,0.78,rain,23.0,August,Tuesday,12
3859,25.5,0.74,rain,31.0,August,Tuesday,13
3860,26.39,0.65,rain,38.0,August,Tuesday,14
3861,26.39,0.65,rain,42.0,August,Tuesday,14
3862,28.51,0.66,rain,45.0,August,Tuesday,16
3863,28.51,0.66,rain,60.0,August,Tuesday,16
3864,26.5,0.69,rain,64.0,August,Tuesday,17
3865,26.5,0.69,rain,75.0,August,Tuesday,18
3866,26.5,0.69,rain,79.0,August,Tuesday,18
3867,26.5,0.69,rain,61.0,August,Tuesday,18
3868,25.39,0.69,rain,57.0,August,Tuesday,19
3869,25.39,0.69,rain,51.0,August,Tuesday,19
3870,21.63,0.94,rain,6.0,August,Wednesday,6
3871,21.63,0.94,rain,26.0,August,Wednesday,7
3872,21.63,0.94,rain,31.0,August,Wednesday,9
3873,21.63,0.94,rain,26.0,August,Wednesday,9
3874,22.73,0.94,rain,29.0,August,Wednesday,10
3875,23.68,0.88,rain,30.0,August,Wednesday,11
3876,19.43,0.94,rain,25.0,August,Wednesday,13
3877,21.49,0.88,rain,39.0,August,Wednesday,14
3878,24.52,0.78,rain,38.0,August,Wednesday,15
3879,24.52,0.78,rain,32.0,August,Wednesday,15
3880,24.64,0.83,rain,35.0,August,Wednesday,16
3881,24.64,0.83,rain,49.0,August,Wednesday,16
3882,25.5,0.74,rain,66.0,August,Wednesday,17
3883,24.52,0.78,rain,66.0,August,Wednesday,18
3884,22.32,0.78,rain,53.0,August,Wednesday,19
3885,22.32,0.78,rain,56.0,August,Wednesday,19
3886,15.17,1.0,rain,13.0,August,Thursday,6
3887,16.28,1.0,rain,18.0,August,Thursday,7
3888,19.58,1.0,rain,29.0,August,Thursday,8
3889,20.52,0.94,NoPrecip,17.0,August,Thursday,9
3890,20.52,0.94,NoPrecip,26.0,August,Thursday,9
3891,20.52,0.94,NoPrecip,21.0,August,Thursday,9
3892,23.41,0.78,NoPrecip,16.0,August,Thursday,10
3893,26.5,0.69,rain,24.0,August,Thursday,12
3894,26.5,0.69,rain,30.0,August,Thursday,12
3895,26.49,0.69,rain,31.0,August,Thursday,13
3896,28.5,0.66,rain,33.0,August,Thursday,14
3897,28.5,0.66,rain,40.0,August,Thursday,15
3898,26.38,0.65,rain,47.0,August,Thursday,16
3899,17.37,1.0,rain,7.0,August,Friday,6
3900,18.17,0.88,NoPrecip,15.0,August,Friday,8
3901,18.17,0.88,NoPrecip,25.0,August,Friday,8
3902,21.08,0.73,NoPrecip,36.0,August,Friday,10
3903,23.01,0.61,NoPrecip,35.0,August,Friday,12
3904,25.07,0.57,NoPrecip,66.0,August,Friday,15
3905,22.02,0.57,rain,10.0,August,Saturday,10
3906,24.01,0.57,NoPrecip,30.0,August,Saturday,11
3907,26.02,0.47,NoPrecip,33.0,August,Saturday,14
3908,26.02,0.51,rain,59.0,August,Saturday,15
3909,20.23,0.83,rain,14.0,August,Sunday,9
3910,22.19,0.73,rain,21.0,August,Sunday,10
3911,22.19,0.73,rain,19.0,August,Sunday,10
3912,23.29,0.73,rain,34.0,August,Sunday,11
3913,25.27,0.65,rain,27.0,August,Sunday,12
3914,25.27,0.65,rain,32.0,August,Sunday,13
3915,15.01,0.94,rain,12.0,August,Monday,6
3916,16.01,0.88,NoPrecip,23.0,August,Monday,7
3917,18.02,0.83,NoPrecip,26.0,August,Monday,8
3918,22.19,0.73,rain,20.0,August,Monday,9
3919,22.19,0.73,rain,23.0,August,Monday,9
3920,24.27,0.69,rain,24.0,August,Monday,10
3921,24.27,0.69,rain,27.0,August,Monday,10
3922,25.17,0.61,rain,25.0,August,Monday,11
3923,27.48,0.51,rain,35.0,August,Monday,12
3924,27.48,0.51,rain,28.0,August,Monday,12
3925,28.3,0.48,rain,35.0,August,Monday,14
3926,28.3,0.48,rain,23.0,August,Monday,14
3927,27.48,0.51,rain,26.0,August,Monday,16
3928,26.19,0.58,rain,65.0,August,Monday,18
3929,26.19,0.58,rain,71.0,August,Monday,18
3930,18.32,0.94,NoPrecip,15.0,August,Tuesday,6
3931,20.23,0.83,rain,24.0,August,Tuesday,8
3932,22.19,0.73,rain,24.0,August,Tuesday,9
3933,24.16,0.65,NoPrecip,22.0,August,Tuesday,10
3934,24.16,0.65,NoPrecip,32.0,August,Tuesday,10
3935,26.29,0.61,NoPrecip,33.0,August,Tuesday,11
3936,27.94,0.58,NoPrecip,34.0,August,Tuesday,12
3937,28.21,0.62,NoPrecip,33.0,August,Tuesday,13
3938,29.27,0.58,NoPrecip,34.0,August,Tuesday,14
3939,29.27,0.58,NoPrecip,37.0,August,Tuesday,15
3940,29.27,0.58,NoPrecip,44.0,August,Tuesday,16
3941,29.27,0.58,NoPrecip,50.0,August,Tuesday,16
3942,27.94,0.58,rain,61.0,August,Tuesday,18
3943,27.94,0.58,rain,65.0,August,Tuesday,18
3944,26.29,0.61,NoPrecip,61.0,August,Tuesday,19
3945,26.29,0.61,NoPrecip,49.0,August,Tuesday,19
3946,26.29,0.61,NoPrecip,48.0,August,Tuesday,19
3947,20.37,0.88,rain,7.0,August,Wednesday,6
3948,20.52,0.94,rain,13.0,August,Wednesday,7
3949,20.52,0.94,rain,24.0,August,Wednesday,7
3950,21.48,0.88,rain,25.0,August,Wednesday,8
3951,26.5,0.69,NoPrecip,30.0,August,Wednesday,11
3952,26.5,0.69,NoPrecip,26.0,August,Wednesday,11
3953,28.51,0.66,NoPrecip,27.0,August,Wednesday,12
3954,28.51,0.66,NoPrecip,30.0,August,Wednesday,13
3955,28.51,0.66,NoPrecip,29.0,August,Wednesday,13
3956,28.21,0.62,rain,26.0,August,Wednesday,14
3957,28.21,0.62,rain,26.0,August,Wednesday,14
3958,28.2,0.62,NoPrecip,31.0,August,Wednesday,15
3959,28.2,0.62,NoPrecip,35.0,August,Wednesday,15
3960,28.5,0.66,rain,39.0,August,Wednesday,16
3961,28.5,0.66,rain,61.0,August,Wednesday,16
3962,28.51,0.66,rain,65.0,August,Wednesday,17
3963,18.48,1.0,NoPrecip,8.0,August,Thursday,6
3964,18.48,1.0,NoPrecip,17.0,August,Thursday,7
3965,18.48,1.0,NoPrecip,14.0,August,Thursday,7
3966,20.68,1.0,rain,21.0,August,Thursday,8
3967,20.68,1.0,rain,19.0,August,Thursday,8
3968,23.67,0.89,rain,23.0,August,Thursday,9
3969,23.67,0.89,rain,27.0,August,Thursday,9
3970,24.64,0.83,rain,20.0,August,Thursday,10
3971,22.74,0.94,rain,18.0,August,Thursday,12
3972,23.83,0.94,rain,25.0,August,Thursday,13
3973,23.68,0.88,rain,37.0,August,Thursday,15
3974,22.74,0.94,rain,50.0,August,Thursday,17
3975,22.74,0.94,rain,52.0,August,Thursday,18
3976,22.74,0.94,rain,49.0,August,Thursday,18
3977,22.74,0.94,rain,46.0,August,Thursday,18
3978,22.9,1.0,rain,42.0,August,Thursday,19
3979,22.9,1.0,rain,33.0,August,Thursday,20
3980,22.89,1.0,rain,20.0,August,Friday,7
3981,22.89,1.0,rain,25.0,August,Friday,7
3982,22.89,1.0,rain,22.0,August,Friday,8
3983,22.89,1.0,rain,23.0,August,Friday,8
3984,25.75,0.83,rain,22.0,August,Friday,11
3985,26.62,0.74,rain,31.0,August,Friday,13
3986,25.62,0.78,rain,36.0,August,Friday,15
3987,25.62,0.78,rain,50.0,August,Friday,16
3988,25.27,0.65,NoPrecip,41.0,August,Saturday,14
3989,26.28,0.61,rain,32.0,August,Saturday,15
3990,21.48,0.88,NoPrecip,11.0,August,Sunday,10
3991,21.48,0.88,NoPrecip,21.0,August,Sunday,10
3992,23.29,0.73,NoPrecip,25.0,August,Sunday,12
3993,23.05,0.65,rain,23.0,August,Sunday,13
3994,15.18,1.0,NoPrecip,5.0,August,Monday,6
3995,15.18,1.0,NoPrecip,17.0,August,Monday,7
3996,15.18,1.0,NoPrecip,20.0,August,Monday,7
3997,17.21,0.94,NoPrecip,26.0,August,Monday,8
3998,18.48,1.0,NoPrecip,23.0,August,Monday,9
3999,18.48,1.0,NoPrecip,20.0,August,Monday,9
4000,20.53,0.94,rain,24.0,August,Monday,10
4001,20.53,0.94,rain,27.0,August,Monday,10
4002,21.49,0.88,rain,28.0,August,Monday,11
4003,23.41,0.78,rain,25.0,August,Monday,12
4004,23.41,0.78,rain,29.0,August,Monday,12
4005,24.51,0.78,rain,25.0,August,Monday,13
4006,25.27,0.65,rain,28.0,August,Monday,15
4007,19.92,1.0,rain,23.0,August,Tuesday,7
4008,21.05,0.96,rain,27.0,August,Tuesday,8
4009,22.56,0.97,rain,20.0,August,Tuesday,11
4010,25.14,0.84,rain,40.0,August,Tuesday,16
4011,23.79,0.86,rain,57.0,August,Tuesday,17
4012,23.87,0.85,rain,59.0,August,Tuesday,18
4013,23.87,0.85,rain,54.0,August,Tuesday,18
4014,22.95,0.87,rain,51.0,August,Tuesday,19
4015,21.92,0.89,rain,48.0,August,Tuesday,20
4016,17.63,0.97,rain,11.0,August,Wednesday,6
4017,17.42,0.92,rain,23.0,August,Wednesday,8
4018,17.42,0.92,rain,30.0,August,Wednesday,8
4019,17.49,0.92,rain,23.0,August,Wednesday,9
4020,18.18,0.88,rain,21.0,August,Wednesday,13
4021,18.18,0.88,rain,26.0,August,Wednesday,13
4022,19.02,0.73,rain,27.0,August,Wednesday,14
4023,19.02,0.73,rain,24.0,August,Wednesday,14
4024,19.02,0.68,rain,32.0,August,Wednesday,15
4025,20.02,0.6,rain,37.0,August,Wednesday,16
4026,20.02,0.6,rain,39.0,August,Wednesday,16
4027,19.02,0.56,NoPrecip,46.0,August,Wednesday,17
4028,13.02,0.88,NoPrecip,10.0,August,Thursday,6
4029,13.02,0.88,rain,15.0,August,Thursday,7
4030,15.01,0.88,NoPrecip,20.0,August,Thursday,8
4031,15.01,0.88,NoPrecip,20.0,August,Thursday,8
4032,17.06,0.88,NoPrecip,18.0,August,Thursday,9
4033,19.02,0.78,NoPrecip,22.0,August,Thursday,10
4034,19.02,0.78,NoPrecip,21.0,August,Thursday,10
4035,19.02,0.78,NoPrecip,24.0,August,Thursday,10
4036,21.02,0.64,NoPrecip,23.0,August,Thursday,11
4037,23.01,0.53,rain,26.0,August,Thursday,12
4038,23.01,0.53,rain,25.0,August,Thursday,12
4039,23.01,0.53,rain,24.0,August,Thursday,12
4040,25.01,0.44,NoPrecip,30.0,August,Thursday,14
4041,25.01,0.44,NoPrecip,27.0,August,Thursday,14
4042,25.01,0.47,rain,32.0,August,Thursday,15
4043,25.01,0.47,rain,26.0,August,Thursday,15
4044,25.01,0.44,rain,35.0,August,Thursday,16
4045,15.01,0.94,NoPrecip,19.0,August,Friday,8
4046,19.02,0.78,rain,17.0,August,Friday,9
4047,22.02,0.64,NoPrecip,21.0,August,Friday,10
4048,22.02,0.64,NoPrecip,20.0,August,Friday,10
4049,22.02,0.64,NoPrecip,25.0,August,Friday,10
4050,23.01,0.61,NoPrecip,26.0,August,Friday,11
4051,24.01,0.57,rain,25.0,August,Friday,12
4052,24.01,0.57,rain,24.0,August,Friday,12
4053,24.01,0.57,rain,25.0,August,Friday,13
4054,25.01,0.5,rain,27.0,August,Friday,14
4055,25.01,0.5,rain,26.0,August,Friday,14
4056,25.01,0.47,rain,30.0,August,Friday,15
4057,25.01,0.47,rain,33.0,August,Friday,15
4058,25.01,0.47,rain,32.0,August,Friday,15
4059,23.28,0.73,rain,24.0,August,Saturday,9
4060,24.27,0.69,rain,29.0,August,Saturday,10
4061,20.53,0.94,rain,25.0,August,Saturday,13
4062,21.48,0.88,rain,30.0,August,Saturday,14
4063,21.48,0.88,rain,28.0,August,Saturday,14
4064,22.45,0.83,rain,37.0,August,Saturday,15
4065,22.45,0.83,rain,47.0,August,Saturday,15
4066,23.41,0.78,rain,37.0,August,Saturday,16
4067,22.58,0.88,NoPrecip,11.0,August,Sunday,9
4068,22.58,0.88,NoPrecip,23.0,August,Sunday,9
4069,23.68,0.88,rain,26.0,August,Sunday,11
4070,29.23,0.74,rain,45.0,August,Sunday,15
4071,29.23,0.74,rain,51.0,August,Sunday,15
4072,20.68,1.0,rain,4.0,August,Monday,6
4073,20.68,1.0,rain,10.0,August,Monday,7
4074,20.68,1.0,rain,19.0,August,Monday,7
4075,20.68,1.0,rain,24.0,August,Monday,7
4076,20.68,1.0,rain,29.0,August,Monday,8
4077,22.58,0.88,rain,19.0,August,Monday,9
4078,22.58,0.88,rain,22.0,August,Monday,9
4079,25.89,0.89,rain,25.0,August,Monday,12
4080,25.89,0.89,rain,15.0,August,Monday,12
4081,27.85,0.83,rain,24.0,August,Monday,13
4082,27.85,0.83,rain,31.0,August,Monday,13
4083,30.12,0.84,rain,65.0,August,Monday,14
4084,30.11,0.84,rain,39.0,August,Monday,15
4085,31.98,0.79,rain,34.0,August,Monday,16
4086,31.3,0.74,rain,73.0,August,Monday,18
4087,31.3,0.74,rain,74.0,August,Monday,18
4088,31.3,0.74,rain,74.0,August,Monday,19
4089,24.64,0.83,rain,7.0,August,Tuesday,6
4090,23.67,0.89,NoPrecip,22.0,August,Tuesday,7
4091,24.64,0.83,rain,25.0,August,Tuesday,8
4092,25.74,0.83,rain,15.0,August,Tuesday,9
4093,25.74,0.83,rain,24.0,August,Tuesday,9
4094,27.65,0.79,NoPrecip,75.0,August,Tuesday,10
4095,29.22,0.74,NoPrecip,47.0,August,Tuesday,11
4096,29.22,0.74,NoPrecip,37.0,August,Tuesday,11
4097,29.22,0.74,NoPrecip,38.0,August,Tuesday,11
4098,32.05,0.66,rain,30.0,August,Tuesday,13
4099,34.16,0.66,rain,38.0,August,Tuesday,14
4100,34.16,0.66,rain,43.0,August,Tuesday,15
4101,34.16,0.66,rain,39.0,August,Tuesday,15
4102,34.16,0.66,rain,48.0,August,Tuesday,16
4103,34.16,0.66,rain,54.0,August,Tuesday,16
4104,32.78,0.7,rain,63.0,August,Tuesday,17
4105,32.78,0.7,rain,66.0,August,Tuesday,17
4106,32.05,0.66,rain,69.0,August,Tuesday,18
4107,31.3,0.74,rain,61.0,August,Tuesday,19
4108,21.62,0.94,NoPrecip,35.0,September,Saturday,9
4109,21.62,0.94,NoPrecip,47.0,September,Saturday,9
4110,23.67,0.89,rain,43.0,September,Saturday,10
4111,26.62,0.74,NoPrecip,41.0,September,Saturday,11
4112,26.62,0.74,NoPrecip,43.0,September,Saturday,11
4113,30.17,0.66,NoPrecip,57.0,September,Saturday,12
4114,29.23,0.74,NoPrecip,37.0,September,Saturday,13
4115,29.23,0.74,NoPrecip,40.0,September,Saturday,13
4116,30.7,0.7,NoPrecip,45.0,September,Saturday,14
4117,30.7,0.7,NoPrecip,54.0,September,Saturday,14
4118,30.7,0.7,rain,60.0,September,Saturday,15
4119,30.7,0.7,rain,61.0,September,Saturday,15
4120,23.82,0.94,rain,21.0,September,Sunday,9
4121,23.82,0.94,rain,39.0,September,Sunday,9
4122,24.78,0.89,rain,43.0,September,Sunday,10
4123,27.66,0.79,rain,50.0,September,Sunday,11
4124,27.66,0.79,rain,50.0,September,Sunday,11
4125,29.64,0.79,rain,57.0,September,Sunday,12
4126,29.64,0.79,rain,52.0,September,Sunday,12
4127,28.85,0.7,rain,63.0,September,Sunday,13
4128,28.85,0.7,rain,63.0,September,Sunday,13
4129,30.7,0.7,rain,60.0,September,Sunday,14
4130,30.7,0.7,rain,59.0,September,Sunday,14
4131,30.7,0.7,rain,47.0,September,Sunday,14
4132,32.04,0.66,rain,59.0,September,Sunday,15
4133,32.04,0.66,rain,43.0,September,Sunday,15
4134,30.7,0.7,rain,60.0,September,Sunday,16
4135,31.3,0.74,rain,38.0,September,Sunday,17
4136,32.78,0.7,rain,45.0,September,Sunday,18
4137,32.78,0.7,rain,36.0,September,Sunday,18
4138,29.65,0.79,rain,27.0,September,Sunday,19
4139,29.65,0.79,rain,26.0,September,Sunday,19
4140,23.67,0.89,rain,13.0,September,Monday,6
4141,23.67,0.89,rain,12.0,September,Monday,7
4142,23.67,0.89,rain,7.0,September,Monday,7
4143,24.78,0.89,rain,14.0,September,Monday,8
4144,24.78,0.89,rain,27.0,September,Monday,8
4145,25.75,0.83,rain,32.0,September,Monday,9
4146,29.22,0.74,rain,40.0,September,Monday,10
4147,29.22,0.74,rain,64.0,September,Monday,10
4148,30.07,0.75,rain,76.0,September,Monday,11
4149,30.07,0.75,rain,103.0,September,Monday,11
4150,30.07,0.75,rain,110.0,September,Monday,11
4151,33.63,0.74,rain,93.0,September,Monday,12
4152,30.17,0.66,rain,137.0,September,Monday,13
4153,32.04,0.66,rain,120.0,September,Monday,15
4154,32.04,0.66,rain,105.0,September,Monday,15
4155,26.62,0.74,rain,88.0,September,Monday,16
4156,26.62,0.74,rain,81.0,September,Monday,16
4157,27.67,0.79,rain,71.0,September,Monday,17
4158,27.67,0.79,rain,70.0,September,Monday,17
4159,27.67,0.79,rain,34.0,September,Monday,19
4160,27.67,0.79,rain,43.0,September,Monday,19
4161,24.79,0.89,rain,44.0,September,Monday,20
4162,23.68,0.88,rain,23.0,September,Monday,21
4163,20.68,1.0,rain,39.0,September,Tuesday,6
4164,20.68,1.0,rain,43.0,September,Tuesday,7
4165,20.68,1.0,rain,28.0,September,Tuesday,7
4166,20.68,1.0,rain,27.0,September,Tuesday,7
4167,20.68,1.0,rain,41.0,September,Tuesday,8
4168,20.68,1.0,rain,47.0,September,Tuesday,8
4169,23.67,0.89,rain,49.0,September,Tuesday,9
4170,23.67,0.89,rain,49.0,September,Tuesday,9
4171,22.73,0.94,rain,51.0,September,Tuesday,10
4172,22.73,0.94,rain,65.0,September,Tuesday,10
4173,23.82,0.94,rain,79.0,September,Tuesday,11
4174,23.82,0.94,rain,65.0,September,Tuesday,11
4175,27.85,0.83,rain,68.0,September,Tuesday,12
4176,27.85,0.83,rain,78.0,September,Tuesday,12
4177,29.23,0.74,rain,65.0,September,Tuesday,13
4178,29.23,0.74,rain,72.0,September,Tuesday,13
4179,33.62,0.74,rain,91.0,September,Tuesday,14
4180,33.62,0.74,rain,121.0,September,Tuesday,14
4181,32.78,0.7,rain,125.0,September,Tuesday,15
4182,33.32,0.62,rain,139.0,September,Tuesday,16
4183,33.32,0.62,rain,149.0,September,Tuesday,16
4184,32.78,0.7,rain,179.0,September,Tuesday,17
4185,32.78,0.7,rain,161.0,September,Tuesday,17
4186,32.78,0.7,rain,154.0,September,Tuesday,18
4187,32.78,0.7,rain,122.0,September,Tuesday,18
4188,30.71,0.7,rain,96.0,September,Tuesday,19
4189,30.71,0.7,rain,79.0,September,Tuesday,19
4190,30.71,0.7,rain,86.0,September,Tuesday,19
4191,27.67,0.79,rain,57.0,September,Tuesday,20
4192,27.67,0.79,rain,52.0,September,Tuesday,20
4193,24.78,0.89,rain,51.0,September,Tuesday,21
4194,23.83,0.94,rain,48.0,September,Tuesday,22
4195,20.68,1.0,rain,23.0,September,Wednesday,6
4196,20.68,1.0,rain,51.0,September,Wednesday,7
4197,20.68,1.0,rain,54.0,September,Wednesday,7
4198,20.68,1.0,rain,42.0,September,Wednesday,7
4199,22.88,1.0,rain,44.0,September,Wednesday,8
4200,27.84,0.83,rain,48.0,September,Wednesday,9
4201,27.84,0.83,rain,59.0,September,Wednesday,9
4202,31.29,0.74,rain,88.0,September,Wednesday,10
4203,31.29,0.74,rain,113.0,September,Wednesday,10
4204,32.78,0.7,rain,99.0,September,Wednesday,11
4205,32.78,0.7,rain,121.0,September,Wednesday,11
4206,35.13,0.7,rain,118.0,September,Wednesday,12
4207,35.13,0.7,rain,113.0,September,Wednesday,12
4208,34.16,0.66,rain,88.0,September,Wednesday,13
4209,34.16,0.66,rain,94.0,September,Wednesday,14
4210,34.16,0.66,rain,101.0,September,Wednesday,14
4211,36.57,0.66,rain,112.0,September,Wednesday,15
4212,36.57,0.66,rain,126.0,September,Wednesday,15
4213,34.16,0.66,rain,139.0,September,Wednesday,16
4214,34.16,0.66,rain,150.0,September,Wednesday,16
4215,34.16,0.66,rain,135.0,September,Wednesday,17
4216,34.16,0.66,rain,136.0,September,Wednesday,17
4217,34.17,0.66,rain,115.0,September,Wednesday,18
4218,34.17,0.66,rain,108.0,September,Wednesday,18
4219,32.78,0.7,rain,78.0,September,Wednesday,19
4220,30.7,0.7,rain,73.0,September,Wednesday,20
4221,30.7,0.7,rain,57.0,September,Wednesday,20
4222,29.23,0.74,rain,50.0,September,Wednesday,21
4223,29.23,0.74,rain,57.0,September,Wednesday,21
4224,29.23,0.74,rain,47.0,September,Wednesday,21
4225,22.59,0.88,rain,34.0,September,Wednesday,22
4226,19.58,1.0,rain,27.0,September,Thursday,6
4227,19.42,0.94,rain,38.0,September,Thursday,7
4228,19.42,0.94,rain,45.0,September,Thursday,7
4229,19.42,0.94,rain,56.0,September,Thursday,8
4230,19.42,0.94,rain,74.0,September,Thursday,8
4231,19.58,1.0,NoPrecip,79.0,September,Thursday,9
4232,19.58,1.0,NoPrecip,76.0,September,Thursday,9
4233,19.58,1.0,NoPrecip,91.0,September,Thursday,9
4234,21.48,0.88,NoPrecip,97.0,September,Thursday,10
4235,22.45,0.83,NoPrecip,128.0,September,Thursday,11
4236,22.45,0.83,NoPrecip,124.0,September,Thursday,11
4237,21.48,0.88,NoPrecip,133.0,September,Thursday,12
