apparentTemperature,humidity,precipType,wr,month,week_day,time
-2.99,0.93,snow,88.0,November,Friday,13
-2.99,0.93,snow,110.0,November,Friday,13
-2.18,0.93,rain,80.0,November,Friday,14
-2.18,0.93,rain,76.0,November,Friday,14
-1.54,0.93,rain,83.0,November,Friday,15
-0.74,0.93,rain,106.0,November,Friday,16
-0.73,0.93,rain,106.0,November,Friday,17
-11.58,0.68,snow,36.0,November,Saturday,9
-10.05,0.68,snow,51.0,November,Saturday,10
-10.05,0.68,snow,79.0,November,Saturday,10
-9.05,0.74,snow,73.0,November,Saturday,11
-9.05,0.74,snow,59.0,November,Saturday,11
-9.82,0.74,snow,48.0,November,Saturday,12
-7.8,0.8,snow,54.0,November,Saturday,13
-5.26,0.69,snow,43.0,November,Saturday,14
-5.96,0.69,snow,67.0,November,Saturday,15
-3.09,0.74,sleet,90.0,November,Saturday,17
-3.09,0.74,sleet,86.0,November,Saturday,17
-4.31,0.8,sleet,95.0,November,Saturday,18
-4.31,0.8,sleet,81.0,November,Saturday,18
-4.31,0.8,sleet,78.0,November,Saturday,18
-5.21,0.8,snow,33.0,November,Sunday,9
-5.21,0.8,snow,40.0,November,Sunday,9
-4.32,0.74,snow,84.0,November,Sunday,10
-3.71,0.69,NoPrecip,68.0,November,Sunday,11
-3.71,0.69,NoPrecip,61.0,November,Sunday,11
-3.11,0.69,snow,50.0,November,Sunday,12
-2.75,0.64,rain,48.0,November,Sunday,13
-2.75,0.64,rain,57.0,November,Sunday,13
-2.98,0.6,NoPrecip,47.0,November,Sunday,15
-2.98,0.6,NoPrecip,54.0,November,Sunday,15
-1.53,0.55,snow,61.0,November,Sunday,16
-1.53,0.55,snow,79.0,November,Sunday,16
-1.53,0.55,snow,69.0,November,Sunday,16
-2.76,0.6,snow,65.0,November,Sunday,17
-2.76,0.6,snow,73.0,November,Sunday,17
-1.93,0.64,snow,72.0,November,Sunday,18
-3.12,0.64,snow,49.0,November,Sunday,19
-3.12,0.64,snow,49.0,November,Sunday,19
0.03,0.8,snow,45.0,November,Monday,6
-1.0,0.86,snow,45.0,November,Monday,7
-1.0,0.86,snow,50.0,November,Monday,7
-1.0,0.86,snow,60.0,November,Monday,8
-1.0,0.86,snow,60.0,November,Monday,8
0.54,0.64,snow,68.0,November,Monday,9
0.54,0.64,snow,56.0,November,Monday,9
1.68,0.6,rain,71.0,November,Monday,10
2.46,0.45,NoPrecip,98.0,November,Monday,12
3.34,0.45,NoPrecip,106.0,November,Monday,13
3.34,0.45,NoPrecip,74.0,November,Monday,13
3.34,0.45,NoPrecip,70.0,November,Monday,14
3.34,0.45,NoPrecip,77.0,November,Monday,14
3.3,0.56,NoPrecip,84.0,November,Monday,15
3.3,0.56,NoPrecip,94.0,November,Monday,15
3.97,0.56,NoPrecip,99.0,November,Monday,16
3.97,0.56,NoPrecip,118.0,November,Monday,16
2.84,0.6,rain,153.0,November,Monday,17
3.02,0.65,rain,111.0,November,Monday,18
3.02,0.7,rain,98.0,November,Monday,19
3.02,0.7,rain,112.0,November,Monday,19
3.02,0.7,rain,112.0,November,Monday,19
-2.54,0.93,snow,34.0,November,Tuesday,6
-2.54,0.93,snow,48.0,November,Tuesday,6
-3.1,0.93,snow,52.0,November,Tuesday,7
-3.1,0.93,snow,41.0,November,Tuesday,7
-2.54,0.93,snow,52.0,November,Tuesday,8
-2.54,0.93,snow,63.0,November,Tuesday,8
-3.55,0.93,snow,68.0,November,Tuesday,9
-3.09,0.93,snow,67.0,November,Tuesday,10
-6.22,0.93,snow,83.0,November,Tuesday,11
-5.58,0.93,snow,73.0,November,Tuesday,12
-5.58,0.93,snow,100.0,November,Tuesday,12
-5.58,0.86,snow,99.0,November,Tuesday,13
-5.58,0.86,snow,76.0,November,Tuesday,14
-5.58,0.86,snow,59.0,November,Tuesday,14
-5.58,0.86,snow,59.0,November,Tuesday,14
-6.22,0.8,snow,61.0,November,Tuesday,15
-6.56,0.74,snow,75.0,November,Tuesday,16
-6.56,0.74,snow,78.0,November,Tuesday,16
-6.56,0.74,snow,108.0,November,Tuesday,17
-6.56,0.74,snow,88.0,November,Tuesday,17
-6.4,0.74,snow,94.0,November,Tuesday,18
-6.4,0.74,snow,106.0,November,Tuesday,18
-7.8,0.74,snow,89.0,November,Tuesday,19
-7.8,0.74,snow,80.0,November,Tuesday,19
-8.68,0.8,snow,90.0,November,Tuesday,20
-9.59,0.68,snow,87.0,November,Tuesday,21
-9.59,0.68,snow,91.0,November,Tuesday,21
-11.59,0.63,snow,31.0,November,Wednesday,6
-10.33,0.63,snow,33.0,November,Wednesday,7
-10.33,0.63,snow,59.0,November,Wednesday,7
-10.33,0.63,snow,52.0,November,Wednesday,7
-9.95,0.68,snow,49.0,November,Wednesday,8
-9.61,0.68,snow,53.0,November,Wednesday,9
-8.37,0.68,snow,59.0,November,Wednesday,10
-7.13,0.63,NoPrecip,75.0,November,Wednesday,11
-7.45,0.59,snow,88.0,November,Wednesday,12
-5.47,0.63,snow,87.0,November,Wednesday,13
-5.47,0.63,snow,106.0,November,Wednesday,15
-5.97,0.69,NoPrecip,108.0,November,Wednesday,16
-5.97,0.69,NoPrecip,124.0,November,Wednesday,16
-4.88,0.63,snow,134.0,November,Wednesday,17
-2.97,0.63,snow,132.0,November,Wednesday,18
-2.97,0.68,NoPrecip,105.0,November,Wednesday,19
-2.97,0.68,NoPrecip,113.0,November,Wednesday,19
-6.29,0.74,snow,104.0,November,Wednesday,20
-6.29,0.74,snow,93.0,November,Wednesday,21
-6.29,0.74,snow,91.0,November,Wednesday,21
-6.29,0.74,snow,84.0,November,Wednesday,21
-7.85,0.79,snow,79.0,November,Wednesday,22
-9.95,0.86,snow,20.0,November,Thursday,6
-9.06,0.8,NoPrecip,37.0,November,Thursday,7
-9.06,0.8,NoPrecip,44.0,November,Thursday,7
-9.06,0.8,NoPrecip,45.0,November,Thursday,7
-9.6,0.8,snow,49.0,November,Thursday,8
-8.08,0.74,snow,57.0,November,Thursday,9
-8.08,0.74,snow,70.0,November,Thursday,9
-8.08,0.74,snow,72.0,November,Thursday,9
-8.08,0.74,snow,87.0,November,Thursday,10
-7.07,0.74,snow,89.0,November,Thursday,11
-6.23,0.74,snow,93.0,November,Thursday,12
-6.23,0.74,snow,86.0,November,Thursday,12
-7.07,0.74,snow,88.0,November,Thursday,13
-7.07,0.74,snow,89.0,November,Thursday,13
-8.32,0.93,snow,69.0,November,Thursday,14
-8.32,0.93,snow,86.0,November,Thursday,14
-8.32,0.93,snow,90.0,November,Thursday,14
-8.33,0.93,snow,75.0,November,Thursday,15
-7.81,0.93,snow,90.0,November,Thursday,16
-8.08,0.93,snow,101.0,November,Thursday,17
-8.08,0.93,snow,108.0,November,Thursday,17
-8.07,0.93,snow,88.0,November,Thursday,18
-7.14,0.93,snow,92.0,November,Thursday,19
-4.94,0.93,rain,10.0,November,Friday,6
-4.94,0.93,sleet,23.0,November,Friday,7
-4.94,0.93,sleet,34.0,November,Friday,7
-5.52,0.93,snow,30.0,November,Friday,8
-5.52,0.93,snow,44.0,November,Friday,9
-4.94,0.93,snow,31.0,November,Friday,10
-4.94,0.93,snow,61.0,November,Friday,10
-5.96,0.93,snow,74.0,November,Friday,11
-5.96,0.93,snow,70.0,November,Friday,11
-5.75,0.86,snow,51.0,November,Friday,12
-5.75,0.86,snow,90.0,November,Friday,12
-5.27,0.86,snow,89.0,November,Friday,13
-5.27,0.86,snow,89.0,November,Friday,13
-5.27,0.86,snow,81.0,November,Friday,14
-5.75,0.86,snow,85.0,November,Friday,15
-5.75,0.86,snow,93.0,November,Friday,15
-5.52,0.93,snow,130.0,November,Friday,16
-5.96,0.93,snow,109.0,November,Friday,17
-5.51,0.93,snow,123.0,November,Friday,18
-5.51,0.93,snow,140.0,November,Friday,18
-3.43,0.75,snow,48.0,November,Saturday,9
-2.76,0.69,snow,80.0,November,Saturday,10
-2.76,0.69,snow,77.0,November,Saturday,10
-3.43,0.69,snow,68.0,November,Saturday,11
-4.02,0.64,snow,69.0,November,Saturday,12
-5.74,0.74,snow,66.0,November,Saturday,14
-5.74,0.74,snow,69.0,November,Saturday,14
-5.26,0.8,snow,74.0,November,Saturday,15
-5.26,0.8,snow,97.0,November,Saturday,15
-5.26,0.8,snow,74.0,November,Saturday,15
-3.55,0.8,sleet,89.0,November,Saturday,17
-4.89,0.74,snow,31.0,November,Sunday,9
-3.74,0.74,snow,38.0,November,Sunday,10
-3.74,0.74,snow,60.0,November,Sunday,10
-3.74,0.74,snow,48.0,November,Sunday,11
-3.74,0.74,snow,41.0,November,Sunday,11
0.03,0.69,snow,51.0,November,Sunday,12
0.03,0.69,snow,52.0,November,Sunday,12
-1.73,0.74,snow,52.0,November,Sunday,13
-1.73,0.8,snow,63.0,November,Sunday,14
-1.73,0.8,snow,58.0,November,Sunday,14
0.03,0.86,sleet,65.0,November,Sunday,15
-1.72,0.86,snow,122.0,November,Sunday,16
-1.0,0.93,snow,64.0,November,Sunday,17
-1.0,1.0,snow,81.0,November,Sunday,18
-1.0,1.0,snow,88.0,November,Sunday,18
-1.0,1.0,snow,61.0,November,Sunday,18
-1.0,1.0,snow,72.0,November,Sunday,19
-1.0,1.0,NoPrecip,67.0,November,Sunday,20
-9.57,1.0,NoPrecip,37.0,November,Monday,6
-7.22,0.93,snow,55.0,November,Monday,7
-7.22,0.93,snow,60.0,November,Monday,7
-7.22,0.93,snow,58.0,November,Monday,7
-4.98,0.93,NoPrecip,68.0,November,Monday,8
-7.44,0.93,snow,51.0,November,Monday,9
-7.44,0.93,snow,73.0,November,Monday,9
-7.44,0.93,snow,71.0,November,Monday,9
-4.89,1.0,NoPrecip,74.0,November,Monday,10
-3.09,0.74,NoPrecip,99.0,November,Monday,11
-3.09,0.74,NoPrecip,77.0,November,Monday,11
-1.16,0.69,rain,100.0,November,Monday,12
-1.16,0.69,rain,81.0,November,Monday,12
0.95,0.6,NoPrecip,104.0,November,Monday,14
0.46,0.6,rain,100.0,November,Monday,15
0.46,0.6,rain,136.0,November,Monday,15
2.01,0.69,rain,146.0,November,Monday,16
-0.73,0.75,snow,168.0,November,Monday,17
-0.73,0.75,snow,160.0,November,Monday,17
-0.61,0.8,NoPrecip,175.0,November,Monday,19
-0.61,0.8,NoPrecip,148.0,November,Monday,19
0.03,0.86,NoPrecip,125.0,November,Monday,20
0.03,0.86,NoPrecip,125.0,November,Monday,20
-0.61,0.8,snow,149.0,November,Monday,21
-3.1,1.0,snow,30.0,November,Tuesday,6
-7.45,0.86,snow,52.0,November,Tuesday,7
-7.45,0.86,snow,56.0,November,Tuesday,8
-6.4,0.8,snow,62.0,November,Tuesday,9
-7.45,0.74,snow,64.0,November,Tuesday,10
-6.4,0.69,snow,92.0,November,Tuesday,12
-6.4,0.69,snow,123.0,November,Tuesday,12
-8.01,0.8,snow,110.0,November,Tuesday,13
-8.01,0.8,snow,108.0,November,Tuesday,13
-7.61,0.8,snow,87.0,November,Tuesday,14
-8.01,0.74,snow,83.0,November,Tuesday,15
-8.01,0.74,snow,74.0,November,Tuesday,15
-9.94,0.68,snow,78.0,November,Tuesday,16
-11.2,0.68,NoPrecip,162.0,November,Tuesday,17
-11.2,0.68,NoPrecip,154.0,November,Tuesday,17
-10.05,0.68,snow,126.0,November,Tuesday,18
-10.05,0.68,snow,108.0,November,Tuesday,18
-10.23,0.73,snow,101.0,November,Tuesday,19
-10.23,0.73,snow,112.0,November,Tuesday,19
-8.83,0.68,snow,118.0,November,Tuesday,21
-8.83,0.68,snow,104.0,November,Tuesday,21
-8.02,0.63,NoPrecip,112.0,November,Tuesday,22
-6.82,0.86,snow,28.0,November,Wednesday,6
-5.96,0.8,snow,40.0,November,Wednesday,7
-5.96,0.8,snow,56.0,November,Wednesday,7
-5.96,0.8,snow,56.0,November,Wednesday,7
-4.94,0.74,snow,60.0,November,Wednesday,8
-4.94,0.74,snow,49.0,November,Wednesday,8
-6.82,0.8,snow,76.0,November,Wednesday,9
-10.05,0.68,snow,87.0,November,Wednesday,11
-10.27,0.58,snow,95.0,November,Wednesday,12
-12.88,0.79,snow,140.0,November,Wednesday,13
-12.88,0.79,snow,109.0,November,Wednesday,13
-12.65,0.58,snow,95.0,November,Wednesday,15
-13.16,0.58,snow,110.0,November,Wednesday,16
-13.16,0.58,snow,119.0,November,Wednesday,16
-13.71,0.62,snow,135.0,November,Wednesday,18
-13.71,0.62,snow,137.0,November,Wednesday,18
-14.12,0.62,snow,132.0,November,Wednesday,19
-14.59,0.67,snow,126.0,November,Wednesday,20
-14.59,0.67,snow,118.0,November,Wednesday,20
-13.05,0.72,snow,142.0,November,Wednesday,21
-16.83,0.67,snow,27.0,November,Thursday,6
-16.83,0.67,snow,37.0,November,Thursday,6
-20.37,0.72,NoPrecip,54.0,November,Thursday,7
-18.59,0.72,snow,52.0,November,Thursday,8
-18.59,0.72,snow,51.0,November,Thursday,8
-16.66,0.67,NoPrecip,49.0,November,Thursday,9
-16.66,0.67,NoPrecip,56.0,November,Thursday,9
-15.39,0.48,snow,61.0,November,Thursday,10
-13.71,0.45,snow,69.0,November,Thursday,11
-13.71,0.45,snow,85.0,November,Thursday,11
-13.35,0.45,NoPrecip,108.0,November,Thursday,12
-13.35,0.45,NoPrecip,107.0,November,Thursday,12
-11.42,0.45,snow,108.0,November,Thursday,13
-11.42,0.45,snow,103.0,November,Thursday,13
-10.79,0.45,snow,75.0,November,Thursday,14
-10.79,0.45,snow,80.0,November,Thursday,14
-10.78,0.45,snow,77.0,November,Thursday,15
-10.78,0.45,snow,73.0,November,Thursday,15
-12.49,0.49,snow,102.0,November,Thursday,17
-12.49,0.49,snow,113.0,November,Thursday,17
-12.95,0.53,snow,119.0,November,Thursday,18
-14.13,0.49,snow,107.0,November,Thursday,20
-14.13,0.49,snow,112.0,November,Thursday,20
-14.13,0.49,snow,116.0,November,Thursday,20
-15.39,0.57,NoPrecip,111.0,November,Thursday,21
-15.39,0.57,NoPrecip,118.0,November,Thursday,21
-9.62,0.68,snow,23.0,November,Friday,6
-8.02,0.68,snow,26.0,November,Friday,7
-8.7,0.68,NoPrecip,35.0,November,Friday,8
-8.7,0.68,NoPrecip,36.0,November,Friday,8
-8.7,0.68,NoPrecip,37.0,November,Friday,8
-7.45,0.69,snow,29.0,November,Friday,9
-4.5,0.69,NoPrecip,72.0,November,Friday,11
-2.76,0.7,NoPrecip,78.0,November,Friday,12
-1.93,0.7,NoPrecip,79.0,November,Friday,13
-1.93,0.7,NoPrecip,84.0,November,Friday,13
-1.93,0.7,NoPrecip,136.0,November,Friday,16
-1.93,0.7,NoPrecip,138.0,November,Friday,16
-1.93,0.7,NoPrecip,123.0,November,Friday,16
-1.54,0.75,NoPrecip,116.0,November,Friday,17
-3.56,0.8,rain,103.0,November,Friday,18
-3.56,0.8,rain,101.0,November,Friday,18
-3.41,1.0,rain,33.0,November,Saturday,9
-1.2,1.0,rain,47.0,November,Saturday,10
-1.2,1.0,rain,57.0,November,Saturday,10
-1.2,1.0,rain,66.0,November,Saturday,10
-0.44,1.0,rain,76.0,November,Saturday,12
-0.44,1.0,rain,77.0,November,Saturday,12
0.45,1.0,rain,65.0,November,Saturday,13
0.45,1.0,rain,68.0,November,Saturday,13
1.91,0.93,rain,77.0,November,Saturday,14
1.91,0.93,rain,72.0,November,Saturday,14
2.79,1.0,rain,89.0,November,Saturday,16
2.79,1.0,rain,97.0,November,Saturday,16
2.3,1.0,rain,99.0,November,Saturday,17
2.3,1.0,rain,101.0,November,Saturday,17
3.81,1.0,rain,108.0,November,Saturday,18
3.81,1.0,rain,113.0,November,Saturday,18
1.81,0.81,rain,21.0,November,Sunday,9
1.82,0.87,NoPrecip,41.0,November,Sunday,10
1.82,0.87,NoPrecip,57.0,November,Sunday,10
1.82,0.81,rain,53.0,November,Sunday,11
0.32,0.81,rain,38.0,November,Sunday,12
1.82,0.75,rain,48.0,November,Sunday,13
2.45,0.75,rain,52.0,November,Sunday,14
2.45,0.75,rain,47.0,November,Sunday,14
2.45,0.75,rain,64.0,November,Sunday,14
2.45,0.75,rain,69.0,November,Sunday,15
2.13,0.81,rain,54.0,November,Sunday,16
2.13,0.81,rain,61.0,November,Sunday,16
4.03,0.81,NoPrecip,51.0,November,Sunday,17
4.03,0.81,NoPrecip,74.0,November,Sunday,17
3.02,0.87,NoPrecip,74.0,November,Sunday,18
0.95,0.87,NoPrecip,78.0,November,Sunday,21
0.45,0.87,rain,72.0,November,Sunday,22
0.45,0.87,rain,50.0,November,Sunday,22
-4.0,0.93,rain,35.0,November,Monday,6
-2.31,0.93,rain,51.0,November,Monday,7
-2.31,0.93,rain,64.0,November,Monday,7
-2.49,0.93,rain,62.0,November,Monday,8
-2.49,0.93,rain,78.0,November,Monday,8
-2.31,1.0,rain,76.0,November,Monday,9
-2.31,1.0,rain,66.0,November,Monday,9
-0.63,0.93,rain,72.0,November,Monday,10
-0.22,1.0,rain,90.0,November,Monday,11
0.07,1.0,rain,111.0,November,Monday,12
0.07,1.0,rain,113.0,November,Monday,12
0.07,1.0,rain,96.0,November,Monday,12
1.81,0.93,rain,98.0,November,Monday,14
0.07,1.0,rain,114.0,November,Monday,15
0.07,1.0,rain,83.0,November,Monday,15
0.07,1.0,rain,107.0,November,Monday,15
-2.45,0.93,rain,104.0,November,Monday,16
-2.45,0.93,rain,101.0,November,Monday,16
-3.71,1.0,rain,110.0,November,Monday,17
-3.71,1.0,rain,117.0,November,Monday,17
-4.49,1.0,rain,123.0,November,Monday,18
-4.5,0.93,rain,91.0,November,Monday,20
-8.99,0.93,snow,22.0,November,Tuesday,6
-8.99,0.93,snow,46.0,November,Tuesday,6
-8.99,0.93,snow,50.0,November,Tuesday,7
-8.99,0.93,snow,48.0,November,Tuesday,7
-8.32,0.93,snow,45.0,November,Tuesday,8
-8.32,0.93,snow,57.0,November,Tuesday,9
-8.77,0.93,snow,59.0,November,Tuesday,10
-8.77,0.93,snow,92.0,November,Tuesday,10
-7.8,0.93,snow,99.0,November,Tuesday,11
-8.07,0.93,snow,77.0,November,Tuesday,12
-8.07,0.93,snow,88.0,November,Tuesday,12
-8.07,0.93,snow,91.0,November,Tuesday,13
-8.07,0.86,snow,77.0,November,Tuesday,14
-8.07,0.86,snow,83.0,November,Tuesday,14
-8.07,0.86,snow,81.0,November,Tuesday,14
-7.8,0.86,sleet,88.0,November,Tuesday,15
-7.8,0.86,sleet,123.0,November,Tuesday,16
-7.8,0.86,sleet,111.0,November,Tuesday,17
-7.8,0.86,sleet,111.0,November,Tuesday,17
-7.8,0.86,sleet,137.0,November,Tuesday,18
-7.8,0.86,sleet,99.0,November,Tuesday,18
-7.8,0.86,sleet,111.0,November,Tuesday,19
-7.8,0.86,sleet,99.0,November,Tuesday,19
-7.45,0.86,sleet,113.0,November,Tuesday,20
-7.45,0.86,sleet,110.0,November,Tuesday,20
-8.31,0.8,sleet,139.0,November,Tuesday,21
-8.07,0.93,sleet,20.0,November,Wednesday,6
-8.07,0.93,sleet,46.0,November,Wednesday,6
-8.32,0.93,sleet,51.0,November,Wednesday,8
-8.32,0.93,sleet,54.0,November,Wednesday,8
-8.32,0.93,sleet,51.0,November,Wednesday,8
-8.32,0.93,sleet,61.0,November,Wednesday,9
-7.06,0.86,snow,62.0,November,Wednesday,10
-7.06,0.93,snow,96.0,November,Wednesday,11
-7.28,0.86,snow,104.0,November,Wednesday,12
-7.7,0.86,snow,109.0,November,Wednesday,13
-7.28,0.86,snow,93.0,November,Wednesday,14
-7.06,0.86,snow,111.0,November,Wednesday,15
-7.06,0.86,snow,116.0,November,Wednesday,16
-6.82,0.86,snow,146.0,November,Wednesday,17
-6.82,0.86,snow,111.0,November,Wednesday,17
-6.82,0.86,snow,111.0,November,Wednesday,18
-6.56,0.8,snow,113.0,November,Wednesday,19
-7.8,0.86,snow,111.0,November,Wednesday,20
-7.8,0.86,snow,105.0,November,Wednesday,20
-7.45,0.86,snow,109.0,November,Wednesday,21
-7.45,0.86,snow,106.0,November,Wednesday,21
-7.45,0.86,sleet,91.0,November,Wednesday,22
-9.25,0.86,snow,33.0,November,Thursday,6
-9.25,0.86,NoPrecip,34.0,November,Thursday,7
-7.85,0.86,NoPrecip,47.0,November,Thursday,8
-7.85,0.86,NoPrecip,50.0,November,Thursday,8
-6.05,0.8,snow,54.0,November,Thursday,9
-6.05,0.8,snow,53.0,November,Thursday,9
-7.17,0.8,snow,52.0,November,Thursday,10
-7.17,0.8,snow,48.0,November,Thursday,10
-6.05,0.8,rain,76.0,November,Thursday,11
-6.05,0.8,rain,68.0,November,Thursday,11
-7.14,0.8,snow,75.0,November,Thursday,12
-7.14,0.8,snow,81.0,November,Thursday,12
-7.14,0.8,NoPrecip,74.0,November,Thursday,13
-7.14,0.8,NoPrecip,70.0,November,Thursday,13
-4.32,0.74,NoPrecip,74.0,November,Thursday,14
-4.32,0.74,NoPrecip,84.0,November,Thursday,14
-4.32,0.74,NoPrecip,96.0,November,Thursday,14
-6.41,0.8,snow,82.0,November,Thursday,15
-5.98,0.86,snow,82.0,November,Thursday,16
-5.98,0.86,snow,107.0,November,Thursday,16
-5.97,0.86,snow,112.0,November,Thursday,17
-5.48,0.86,snow,118.0,November,Thursday,18
-5.97,0.86,snow,105.0,November,Thursday,20
-7.17,1.0,snow,65.0,November,Thursday,21
-7.17,1.0,snow,80.0,November,Thursday,21
-4.32,0.93,rain,22.0,November,Friday,6
-4.8,1.0,rain,46.0,November,Friday,8
-4.8,1.0,rain,48.0,November,Friday,8
-3.74,1.0,rain,45.0,November,Friday,9
-3.74,1.0,rain,50.0,November,Friday,9
-3.75,1.0,snow,54.0,November,Friday,10
-3.75,1.0,snow,56.0,November,Friday,10
-3.1,0.93,snow,75.0,November,Friday,11
-3.1,0.93,snow,89.0,November,Friday,11
0.02,0.93,snow,99.0,November,Friday,12
0.02,0.93,snow,88.0,November,Friday,12
0.02,0.93,snow,104.0,November,Friday,12
-1.73,0.93,rain,78.0,November,Friday,13
0.03,1.0,rain,74.0,November,Friday,14
0.03,1.0,rain,101.0,November,Friday,15
0.03,1.0,rain,117.0,November,Friday,15
0.03,1.0,snow,106.0,November,Friday,16
0.03,1.0,snow,97.0,November,Friday,17
0.03,1.0,snow,111.0,November,Friday,17
0.03,1.0,snow,127.0,November,Friday,18
-5.27,0.93,NoPrecip,66.0,December,Saturday,9
-5.27,0.93,NoPrecip,77.0,December,Saturday,9
-5.27,0.93,snow,83.0,December,Saturday,10
-4.71,0.86,snow,76.0,December,Saturday,11
-5.97,0.93,rain,71.0,December,Saturday,12
-5.31,0.86,rain,84.0,December,Saturday,16
-4.91,0.93,rain,81.0,December,Saturday,17
-4.91,0.93,rain,90.0,December,Saturday,17
-4.91,0.93,rain,90.0,December,Saturday,17
-4.91,0.93,rain,76.0,December,Saturday,17
-5.1,0.93,rain,89.0,December,Saturday,18
-5.1,0.93,rain,109.0,December,Saturday,18
5.51,0.93,rain,40.0,December,Sunday,9
6.74,1.0,rain,49.0,December,Sunday,10
6.74,1.0,rain,45.0,December,Sunday,10
10.01,1.0,rain,38.0,December,Sunday,11
12.01,0.87,rain,57.0,December,Sunday,12
14.02,0.77,rain,77.0,December,Sunday,13
14.02,0.77,rain,80.0,December,Sunday,13
14.02,0.72,rain,71.0,December,Sunday,14
13.02,0.72,rain,72.0,December,Sunday,15
13.02,0.67,rain,86.0,December,Sunday,16
12.02,0.67,rain,88.0,December,Sunday,17
10.01,0.82,rain,84.0,December,Sunday,18
10.01,0.82,rain,64.0,December,Sunday,18
7.0,0.87,rain,54.0,December,Sunday,19
7.0,0.87,rain,49.0,December,Sunday,19
6.07,0.93,rain,63.0,December,Sunday,20
5.21,0.93,rain,57.0,December,Sunday,21
5.21,0.93,rain,73.0,December,Sunday,21
-2.45,1.0,rain,26.0,December,Monday,6
-1.88,0.93,rain,42.0,December,Monday,7
-1.88,0.93,rain,60.0,December,Monday,7
-1.88,0.93,rain,62.0,December,Monday,7
-3.12,0.93,rain,54.0,December,Monday,8
-4.27,0.86,rain,50.0,December,Monday,9
-4.27,0.86,rain,55.0,December,Monday,9
-4.27,0.86,rain,84.0,December,Monday,9
-4.03,0.8,snow,51.0,December,Monday,10
-3.12,0.8,snow,70.0,December,Monday,11
-3.12,0.8,snow,82.0,December,Monday,11
-4.03,0.8,NoPrecip,108.0,December,Monday,12
-4.03,0.8,NoPrecip,127.0,December,Monday,12
-4.03,0.8,snow,106.0,December,Monday,13
-4.03,0.8,snow,89.0,December,Monday,13
-4.03,0.8,snow,95.0,December,Monday,14
-3.11,0.8,snow,98.0,December,Monday,15
-4.93,0.86,snow,117.0,December,Monday,16
-4.93,0.86,snow,115.0,December,Monday,16
-4.93,0.86,snow,113.0,December,Monday,16
-4.64,0.74,snow,90.0,December,Monday,18
-5.58,0.86,snow,117.0,December,Monday,19
-5.26,0.74,NoPrecip,92.0,December,Monday,20
-5.26,0.74,NoPrecip,88.0,December,Monday,20
-6.56,0.8,snow,109.0,December,Monday,21
-5.57,0.8,snow,100.0,December,Monday,23
-5.98,0.74,snow,35.0,December,Tuesday,6
-5.98,0.74,NoPrecip,38.0,December,Tuesday,7
-5.98,0.74,NoPrecip,47.0,December,Tuesday,7
-5.98,0.74,NoPrecip,48.0,December,Tuesday,7
-5.48,0.74,NoPrecip,41.0,December,Tuesday,8
-5.98,0.69,NoPrecip,58.0,December,Tuesday,9
-5.98,0.69,NoPrecip,64.0,December,Tuesday,9
-5.98,0.69,NoPrecip,62.0,December,Tuesday,9
-5.59,0.59,snow,57.0,December,Tuesday,10
-5.92,0.64,NoPrecip,54.0,December,Tuesday,11
-5.92,0.64,NoPrecip,75.0,December,Tuesday,11
-3.55,0.59,NoPrecip,78.0,December,Tuesday,12
-4.63,0.59,NoPrecip,87.0,December,Tuesday,13
-4.63,0.59,NoPrecip,91.0,December,Tuesday,13
-2.76,0.55,NoPrecip,76.0,December,Tuesday,14
-2.76,0.55,NoPrecip,66.0,December,Tuesday,14
-3.95,0.55,snow,102.0,December,Tuesday,16
-3.95,0.55,snow,108.0,December,Tuesday,16
-4.88,0.69,snow,143.0,December,Tuesday,17
-4.88,0.69,snow,141.0,December,Tuesday,18
-6.04,0.74,NoPrecip,94.0,December,Tuesday,20
-6.04,0.74,NoPrecip,84.0,December,Tuesday,20
-7.21,0.79,NoPrecip,83.0,December,Tuesday,21
-3.97,0.86,snow,94.0,December,Tuesday,22
-5.15,0.74,snow,25.0,December,Wednesday,6
-2.97,0.8,NoPrecip,37.0,December,Wednesday,7
-2.97,0.8,NoPrecip,46.0,December,Wednesday,7
-2.97,0.8,snow,46.0,December,Wednesday,8
-2.97,0.8,snow,47.0,December,Wednesday,8
-2.97,0.8,snow,59.0,December,Wednesday,8
-1.98,0.74,NoPrecip,69.0,December,Wednesday,9
-4.31,0.59,NoPrecip,79.0,December,Wednesday,11
-4.78,0.59,snow,88.0,December,Wednesday,12
-4.31,0.59,snow,100.0,December,Wednesday,13
-4.31,0.59,snow,75.0,December,Wednesday,13
-4.31,0.59,snow,97.0,December,Wednesday,13
-4.31,0.59,NoPrecip,108.0,December,Wednesday,15
-4.31,0.59,NoPrecip,107.0,December,Wednesday,15
-5.58,0.64,snow,113.0,December,Wednesday,17
-7.13,0.86,snow,92.0,December,Wednesday,20
-7.13,0.86,snow,81.0,December,Wednesday,20
-5.92,0.8,snow,81.0,December,Wednesday,21
-5.92,0.8,snow,76.0,December,Wednesday,21
-8.07,0.8,snow,68.0,December,Wednesday,22
-8.07,0.8,snow,63.0,December,Wednesday,22
-8.55,0.93,snow,46.0,December,Thursday,8
-6.56,0.86,snow,50.0,December,Thursday,9
-6.56,0.86,snow,72.0,December,Thursday,9
